,content,page_number,pdf_name,t_x1,t_x2,t_y1,t_y2,x1,x2,y1,y2
12360,(701.6–784.3),3,us-025,115,95,171,271,143,188,183,191
12361,"38,056",3,us-025,115,95,171,271,202,224,183,191
12362,"1,105.8",3,us-025,115,95,171,271,232,256,183,191
12363,"(1,094.6–1,116.9)",3,us-025,115,95,171,271,264,320,183,191
12364,516,3,us-025,115,95,171,271,343,356,183,191
12365,581.9,3,us-025,115,95,171,271,369,387,183,191
12366,(531.7–632.1),3,us-025,115,95,171,271,396,441,183,191
12367,"15,203",3,us-025,115,95,171,271,455,477,183,191
12368,950.4,3,us-025,115,95,171,271,491,509,183,191
12369,(935.3–965.5),3,us-025,115,95,171,271,518,563,183,191
12370,total,3,us-025,115,95,171,271,36,53,171,179
12371,"3,542",3,us-025,115,95,171,271,84,103,171,179
12372,71.8,3,us-025,115,95,171,271,119,134,171,179
12373,(69.5–74.2),3,us-025,115,95,171,271,146,185,171,179
12374,"77,430",3,us-025,115,95,171,271,201,224,171,179
12375,140.7,3,us-025,115,95,171,271,237,256,171,179
12376,(139.7–141.7),3,us-025,115,95,171,271,269,316,171,179
12377,"2,949",3,us-025,115,95,171,271,336,355,171,179
12378,65.2,3,us-025,115,95,171,271,372,387,171,179
12379,(62.8–67.5),3,us-025,115,95,171,271,400,438,171,179
12380,"49,736",3,us-025,115,95,171,271,454,477,171,179
12381,104.4,3,us-025,115,95,171,271,490,509,171,179
12382,(103.5–105.3),3,us-025,115,95,171,271,517,564,171,179
12383,State/Area,4,us-025,116,94,107,685,44,79,664,672
12384,Coronary heart disease,4,us-025,116,94,107,685,124,199,678,685
12385,Stroke,4,us-025,116,94,107,685,244,265,678,685
12386,no.,4,us-025,116,94,107,685,121,132,664,672
12387,Rate,4,us-025,116,94,107,685,145,160,664,672
12388,(95% CI),4,us-025,116,94,107,685,174,201,664,672
12389,no.,4,us-025,116,94,107,685,220,231,664,672
12390,Rate,4,us-025,116,94,107,685,243,257,664,672
12391,(95% CI),4,us-025,116,94,107,685,265,292,664,672
12392,District of Columbia,4,us-025,116,94,107,685,44,106,651,658
12393,"1,144",4,us-025,116,94,107,685,120,137,651,658
12394,193.5,4,us-025,116,94,107,685,142,159,651,658
12395,(182.2–204.8),4,us-025,116,94,107,685,166,208,651,658
12396,221,4,us-025,116,94,107,685,225,236,651,658
12397,37.6,4,us-025,116,94,107,685,241,254,651,658
12398,(32.6–42.6),4,us-025,116,94,107,685,261,295,651,658
12399,NewYork,4,us-025,116,94,107,685,44,73,640,647
12400,"39,385",4,us-025,116,94,107,685,116,137,640,647
12401,181.2,4,us-025,116,94,107,685,142,159,640,647
12402,(179.4–183.0),4,us-025,116,94,107,685,166,208,640,647
12403,"6,398",4,us-025,116,94,107,685,219,236,640,647
12404,29.7,4,us-025,116,94,107,685,241,254,640,647
12405,(29.0–30.5),4,us-025,116,94,107,685,261,295,640,647
12406,Oklahoma,4,us-025,116,94,107,685,44,77,629,636
12407,"6,930",4,us-025,116,94,107,685,120,137,629,636
12408,177.4,4,us-025,116,94,107,685,142,159,629,636
12409,(173.2–181.6),4,us-025,116,94,107,685,166,208,629,636
12410,"2,085",4,us-025,116,94,107,685,219,236,629,636
12411,53.3,4,us-025,116,94,107,685,241,254,629,636
12412,(51.0–55.6),4,us-025,116,94,107,685,261,295,629,636
12413,Tennessee,4,us-025,116,94,107,685,44,77,618,625
12414,"10,602",4,us-025,116,94,107,685,116,137,618,625
12415,167.8,4,us-025,116,94,107,685,142,159,618,625
12416,(164.6–171.0),4,us-025,116,94,107,685,166,208,618,625
12417,"3,407",4,us-025,116,94,107,685,219,236,618,625
12418,54.6,4,us-025,116,94,107,685,241,254,618,625
12419,(52.8–56.5),4,us-025,116,94,107,685,261,295,618,625
12420,RhodeIsland,4,us-025,116,94,107,685,44,85,607,615
12421,"2,187",4,us-025,116,94,107,685,120,137,607,615
12422,162.4,4,us-025,116,94,107,685,142,159,607,615
12423,(155.5–169.3),4,us-025,116,94,107,685,166,208,607,615
12424,421,4,us-025,116,94,107,685,225,236,607,615
12425,31.4,4,us-025,116,94,107,685,241,254,607,615
12426,(28.4–34.5),4,us-025,116,94,107,685,261,295,607,615
12427,Arkansas,4,us-025,116,94,107,685,44,72,596,604
12428,"5,100",4,us-025,116,94,107,685,120,137,596,604
12429,160.1,4,us-025,116,94,107,685,142,159,596,604
12430,(155.7–164.5),4,us-025,116,94,107,685,166,208,596,604
12431,"1,884",4,us-025,116,94,107,685,219,236,596,604
12432,58.8,4,us-025,116,94,107,685,241,254,596,604
12433,(56.1–61.4),4,us-025,116,94,107,685,261,295,596,604
12434,WestVirginia,4,us-025,116,94,107,685,44,84,585,593
12435,"3,548",4,us-025,116,94,107,685,120,137,585,593
12436,158.7,4,us-025,116,94,107,685,142,159,585,593
12437,(153.4–163.9),4,us-025,116,94,107,685,166,208,585,593
12438,"1,072",4,us-025,116,94,107,685,219,236,585,593
12439,47.6,4,us-025,116,94,107,685,241,254,585,593
12440,(44.7–50.5),4,us-025,116,94,107,685,261,295,585,593
12441,Michigan,4,us-025,116,94,107,685,44,73,574,582
12442,"16,782",4,us-025,116,94,107,685,116,137,574,582
12443,156.6,4,us-025,116,94,107,685,142,159,574,582
12444,(154.2–158.9),4,us-025,116,94,107,685,166,208,574,582
12445,"4,752",4,us-025,116,94,107,685,219,236,574,582
12446,44.5,4,us-025,116,94,107,685,241,254,574,582
12447,(43.3–45.8),4,us-025,116,94,107,685,261,295,574,582
12448,Missouri,4,us-025,116,94,107,685,44,70,564,571
12449,"10,206",4,us-025,116,94,107,685,116,137,564,571
12450,155.2,4,us-025,116,94,107,685,142,159,564,571
12451,(152.2–158.2),4,us-025,116,94,107,685,166,208,564,571
12452,"3,247",4,us-025,116,94,107,685,219,236,564,571
12453,49.4,4,us-025,116,94,107,685,241,254,564,571
12454,(47.7–51.1),4,us-025,116,94,107,685,261,295,564,571
12455,Ohio,4,us-025,116,94,107,685,44,59,553,560
12456,"19,820",4,us-025,116,94,107,685,116,137,553,560
12457,154.0,4,us-025,116,94,107,685,142,159,553,560
12458,(151.8–156.1),4,us-025,116,94,107,685,166,208,553,560
12459,"5,828",4,us-025,116,94,107,685,219,236,553,560
12460,45.2,4,us-025,116,94,107,685,241,254,553,560
12461,(44.1–46.4),4,us-025,116,94,107,685,261,295,553,560
12462,Kentucky,4,us-025,116,94,107,685,44,73,542,549
12463,"6,530",4,us-025,116,94,107,685,120,137,542,549
12464,148.6,4,us-025,116,94,107,685,142,159,542,549
12465,(145.0–152.2),4,us-025,116,94,107,685,166,208,542,549
12466,"2,197",4,us-025,116,94,107,685,219,236,542,549
12467,50.5,4,us-025,116,94,107,685,241,254,542,549
12468,(48.3–52.6),4,us-025,116,94,107,685,261,295,542,549
12469,Mississippi,4,us-025,116,94,107,685,44,78,531,538
12470,"4,354",4,us-025,116,94,107,685,120,137,531,538
12471,146.7,4,us-025,116,94,107,685,142,159,531,538
12472,(142.4–151.1),4,us-025,116,94,107,685,166,208,531,538
12473,"1,585",4,us-025,116,94,107,685,219,236,531,538
12474,53.7,4,us-025,116,94,107,685,241,254,531,538
12475,(51.1–56.4),4,us-025,116,94,107,685,261,295,531,538
12476,Maryland,4,us-025,116,94,107,685,44,74,520,528
12477,"7,744",4,us-025,116,94,107,685,120,137,520,528
12478,141.7,4,us-025,116,94,107,685,142,159,520,528
12479,(138.5–144.9),4,us-025,116,94,107,685,166,208,520,528
12480,"2,365",4,us-025,116,94,107,685,219,236,520,528
12481,43.6,4,us-025,116,94,107,685,241,254,520,528
12482,(41.8–45.4),4,us-025,116,94,107,685,261,295,520,528
12483,Iowa,4,us-025,116,94,107,685,44,59,509,517
12484,"5,469",4,us-025,116,94,107,685,120,137,509,517
12485,141.6,4,us-025,116,94,107,685,142,159,509,517
12486,(137.7–145.4),4,us-025,116,94,107,685,166,208,509,517
12487,"1,718",4,us-025,116,94,107,685,219,236,509,517
12488,42.9,4,us-025,116,94,107,685,241,254,509,517
12489,(40.8–45.0),4,us-025,116,94,107,685,261,295,509,517
12490,NewJersey,4,us-025,116,94,107,685,44,79,498,506
12491,"13,684",4,us-025,116,94,107,685,116,137,498,506
12492,141.2,4,us-025,116,94,107,685,142,159,498,506
12493,(138.8–143.6),4,us-025,116,94,107,685,166,208,498,506
12494,"3,468",4,us-025,116,94,107,685,219,236,498,506
12495,35.9,4,us-025,116,94,107,685,241,254,498,506
12496,(34.7–37.1),4,us-025,116,94,107,685,261,295,498,506
12497,Delaware,4,us-025,116,94,107,685,44,73,487,495
12498,"1,305",4,us-025,116,94,107,685,120,137,487,495
12499,140.8,4,us-025,116,94,107,685,142,159,487,495
12500,(133.2–148.5),4,us-025,116,94,107,685,166,208,487,495
12501,384,4,us-025,116,94,107,685,225,236,487,495
12502,41.8,4,us-025,116,94,107,685,241,254,487,495
12503,(37.6–46.0),4,us-025,116,94,107,685,261,295,487,495
12504,SouthDakota,4,us-025,116,94,107,685,44,87,477,484
12505,"1,397",4,us-025,116,94,107,685,120,137,477,484
12506,140.0,4,us-025,116,94,107,685,142,159,477,484
12507,(132.6–147.5),4,us-025,116,94,107,685,166,208,477,484
12508,442,4,us-025,116,94,107,685,225,236,477,484
12509,42.4,4,us-025,116,94,107,685,241,254,477,484
12510,(38.4–46.4),4,us-025,116,94,107,685,261,295,477,484
12511,Indiana,4,us-025,116,94,107,685,44,68,466,473
12512,"9,210",4,us-025,116,94,107,685,120,137,466,473
12513,139.7,4,us-025,116,94,107,685,142,159,466,473
12514,(136.8–142.5),4,us-025,116,94,107,685,166,208,466,473
12515,"3,238",4,us-025,116,94,107,685,219,236,466,473
12516,49.1,4,us-025,116,94,107,685,241,254,466,473
12517,(47.4–50.8),4,us-025,116,94,107,685,261,295,466,473
12518,California,4,us-025,116,94,107,685,44,74,455,462
12519,"46,584",4,us-025,116,94,107,685,116,137,455,462
12520,139.0,4,us-025,116,94,107,685,142,159,455,462
12521,(137.7–140.2),4,us-025,116,94,107,685,166,208,455,462
12522,"15,039",4,us-025,116,94,107,685,215,236,455,462
12523,44.9,4,us-025,116,94,107,685,241,254,455,462
12524,(44.2–45.6),4,us-025,116,94,107,685,261,295,455,462
12525,Louisiana,4,us-025,116,94,107,685,44,74,444,452
12526,"5,919",4,us-025,116,94,107,685,120,137,444,452
12527,138.3,4,us-025,116,94,107,685,142,159,444,452
12528,(134.7–141.8),4,us-025,116,94,107,685,166,208,444,452
12529,"2,195",4,us-025,116,94,107,685,219,236,444,452
12530,52.1,4,us-025,116,94,107,685,241,254,444,452
12531,(49.9–54.3),4,us-025,116,94,107,685,261,295,444,452
12532,Pennsylvania,4,us-025,116,94,107,685,44,85,433,441
12533,"22,030",4,us-025,116,94,107,685,116,137,433,441
12534,136.0,4,us-025,116,94,107,685,142,159,433,441
12535,(134.2–137.8),4,us-025,116,94,107,685,166,208,433,441
12536,"7,151",4,us-025,116,94,107,685,219,236,433,441
12537,43.6,4,us-025,116,94,107,685,241,254,433,441
12538,(42.6–44.6),4,us-025,116,94,107,685,261,295,433,441
12539,Illinois,4,us-025,116,94,107,685,44,64,422,430
12540,"17,747",4,us-025,116,94,107,685,116,137,422,430
12541,134.8,4,us-025,116,94,107,685,142,159,422,430
12542,(132.8–136.8),4,us-025,116,94,107,685,166,208,422,430
12543,"5,989",4,us-025,116,94,107,685,219,236,422,430
12544,45.4,4,us-025,116,94,107,685,241,254,422,430
12545,(44.3–46.6),4,us-025,116,94,107,685,261,295,422,430
12546,NorthDakota,4,us-025,116,94,107,685,44,86,411,419
12547,"1,115",4,us-025,116,94,107,685,120,137,411,419
12548,133.7,4,us-025,116,94,107,685,142,159,411,419
12549,(125.7–141.8),4,us-025,116,94,107,685,166,208,411,419
12550,428,4,us-025,116,94,107,685,225,236,411,419
12551,49.2,4,us-025,116,94,107,685,241,254,411,419
12552,(44.5–54.0),4,us-025,116,94,107,685,261,295,411,419
12553,Texas,4,us-025,116,94,107,685,44,61,401,408
12554,"25,933",4,us-025,116,94,107,685,116,137,401,408
12555,132.2,4,us-025,116,94,107,685,142,159,401,408
12556,(130.6–133.8),4,us-025,116,94,107,685,166,208,401,408
12557,"9,366",4,us-025,116,94,107,685,219,236,401,408
12558,48.3,4,us-025,116,94,107,685,241,254,401,408
12559,(47.3–49.3),4,us-025,116,94,107,685,261,295,401,408
12560,Florida,4,us-025,116,94,107,685,44,66,390,397
12561,"32,868",4,us-025,116,94,107,685,116,137,390,397
12562,129.2,4,us-025,116,94,107,685,142,159,390,397
12563,(127.8–130.6),4,us-025,116,94,107,685,166,208,390,397
12564,"8,925",4,us-025,116,94,107,685,219,236,390,397
12565,35.3,4,us-025,116,94,107,685,241,254,390,397
12566,(34.5–36.0),4,us-025,116,94,107,685,261,295,390,397
12567,NorthCarolina,4,us-025,116,94,107,685,44,90,379,386
12568,"11,173",4,us-025,116,94,107,685,116,137,379,386
12569,126.1,4,us-025,116,94,107,685,142,159,379,386
12570,(123.8–128.5),4,us-025,116,94,107,685,166,208,379,386
12571,"4,572",4,us-025,116,94,107,685,219,236,379,386
12572,52.4,4,us-025,116,94,107,685,241,254,379,386
12573,(50.9–53.9),4,us-025,116,94,107,685,261,295,379,386
12574,Vermont,4,us-025,116,94,107,685,44,71,368,375
12575,880,4,us-025,116,94,107,685,125,137,368,375
12576,124.5,4,us-025,116,94,107,685,142,159,368,375
12577,(116.2–132.8),4,us-025,116,94,107,685,166,208,368,375
12578,264,4,us-025,116,94,107,685,225,236,368,375
12579,37.8,4,us-025,116,94,107,685,241,254,368,375
12580,(33.2–42.4),4,us-025,116,94,107,685,261,295,368,375
12581,Alabama,4,us-025,116,94,107,685,44,72,357,365
12582,"6,038",4,us-025,116,94,107,685,120,137,357,365
12583,121.7,4,us-025,116,94,107,685,142,159,357,365
12584,(118.6–124.8),4,us-025,116,94,107,685,166,208,357,365
12585,"2,740",4,us-025,116,94,107,685,219,236,357,365
12586,55.5,4,us-025,116,94,107,685,241,254,357,365
12587,(53.4–57.6),4,us-025,116,94,107,685,261,295,357,365
12588,Arizona,4,us-025,116,94,107,685,44,68,346,354
12589,"7,806",4,us-025,116,94,107,685,120,137,346,354
12590,120.8,4,us-025,116,94,107,685,142,159,346,354
12591,(118.1–123.5),4,us-025,116,94,107,685,166,208,346,354
12592,"2,226",4,us-025,116,94,107,685,219,236,346,354
12593,34.5,4,us-025,116,94,107,685,241,254,346,354
12594,(33.1–36.0),4,us-025,116,94,107,685,261,295,346,354
12595,Nevada,4,us-025,116,94,107,685,44,68,335,343
12596,"2,649",4,us-025,116,94,107,685,120,137,335,343
12597,119.5,4,us-025,116,94,107,685,142,159,335,343
12598,(114.9–124.1),4,us-025,116,94,107,685,166,208,335,343
12599,847,4,us-025,116,94,107,685,225,236,335,343
12600,39.7,4,us-025,116,94,107,685,241,254,335,343
12601,(37.0–42.4),4,us-025,116,94,107,685,261,295,335,343
12602,SouthCarolina,4,us-025,116,94,107,685,44,90,324,332
12603,"5,398",4,us-025,116,94,107,685,120,137,324,332
12604,119.2,4,us-025,116,94,107,685,142,159,324,332
12605,(116.0–122.4),4,us-025,116,94,107,685,166,208,324,332
12606,"2,291",4,us-025,116,94,107,685,219,236,324,332
12607,51.6,4,us-025,116,94,107,685,241,254,324,332
12608,(49.5–53.8),4,us-025,116,94,107,685,261,295,324,332
12609,NewHampshire,4,us-025,116,94,107,685,44,94,314,321
12610,"1,629",4,us-025,116,94,107,685,120,137,314,321
12611,116.3,4,us-025,116,94,107,685,142,159,314,321
12612,(110.6–121.9),4,us-025,116,94,107,685,166,208,314,321
12613,494,4,us-025,116,94,107,685,225,236,314,321
12614,35.4,4,us-025,116,94,107,685,241,254,314,321
12615,(32.3–38.6),4,us-025,116,94,107,685,261,295,314,321
12616,Virginia,4,us-025,116,94,107,685,44,68,303,310
12617,"8,486",4,us-025,116,94,107,685,120,137,303,310
12618,115.6,4,us-025,116,94,107,685,142,159,303,310
12619,(113.1–118.0),4,us-025,116,94,107,685,166,208,303,310
12620,"3,523",4,us-025,116,94,107,685,219,236,303,310
12621,49.0,4,us-025,116,94,107,685,241,254,303,310
12622,(47.3–50.6),4,us-025,116,94,107,685,261,295,303,310
12623,Washington,4,us-025,116,94,107,685,44,82,292,299
12624,"7,303",4,us-025,116,94,107,685,120,137,292,299
12625,114.7,4,us-025,116,94,107,685,142,159,292,299
12626,(112.1–117.4),4,us-025,116,94,107,685,166,208,292,299
12627,"2,725",4,us-025,116,94,107,685,219,236,292,299
12628,42.9,4,us-025,116,94,107,685,241,254,292,299
12629,(41.3–44.6),4,us-025,116,94,107,685,261,295,292,299
12630,NewMexico,4,us-025,116,94,107,685,44,82,281,288
12631,"2,277",4,us-025,116,94,107,685,120,137,281,288
12632,114.6,4,us-025,116,94,107,685,142,159,281,288
12633,(109.9–119.3),4,us-025,116,94,107,685,166,208,281,288
12634,739,4,us-025,116,94,107,685,225,236,281,288
12635,37.5,4,us-025,116,94,107,685,241,254,281,288
12636,(34.8–40.2),4,us-025,116,94,107,685,261,295,281,288
12637,Kansas,4,us-025,116,94,107,685,44,66,270,278
12638,"3,565",4,us-025,116,94,107,685,120,137,270,278
12639,114.1,4,us-025,116,94,107,685,142,159,270,278
12640,(110.3–117.8),4,us-025,116,94,107,685,166,208,270,278
12641,"1,489",4,us-025,116,94,107,685,219,236,270,278
12642,46.7,4,us-025,116,94,107,685,241,254,270,278
12643,(44.3–49.1),4,us-025,116,94,107,685,261,295,270,278
12644,Wisconsin,4,us-025,116,94,107,685,44,76,259,267
12645,"7,183",4,us-025,116,94,107,685,120,137,259,267
12646,113.9,4,us-025,116,94,107,685,142,159,259,267
12647,(111.3–116.6),4,us-025,116,94,107,685,166,208,259,267
12648,"2,829",4,us-025,116,94,107,685,219,236,259,267
12649,44.3,4,us-025,116,94,107,685,241,254,259,267
12650,(42.7–46.0),4,us-025,116,94,107,685,261,295,259,267
12651,Maine,4,us-025,116,94,107,685,44,63,248,256
12652,"1,816",4,us-025,116,94,107,685,120,137,248,256
12653,112.2,4,us-025,116,94,107,685,142,159,248,256
12654,(107.0–117.4),4,us-025,116,94,107,685,166,208,248,256
12655,670,4,us-025,116,94,107,685,225,236,248,256
12656,41.3,4,us-025,116,94,107,685,241,254,248,256
12657,(38.2–44.5),4,us-025,116,94,107,685,261,295,248,256
12658,Idaho,4,us-025,116,94,107,685,44,62,237,245
12659,"1,565",4,us-025,116,94,107,685,120,137,237,245
12660,110.2,4,us-025,116,94,107,685,142,159,237,245
12661,(104.7–115.7),4,us-025,116,94,107,685,166,208,237,245
12662,725,4,us-025,116,94,107,685,225,236,237,245
12663,51.6,4,us-025,116,94,107,685,241,254,237,245
12664,(47.9–55.4),4,us-025,116,94,107,685,261,295,237,245
12665,Connecticut,4,us-025,116,94,107,685,44,82,227,234
12666,"4,630",4,us-025,116,94,107,685,120,137,227,234
12667,110.0,4,us-025,116,94,107,685,142,159,227,234
12668,(106.8–113.2),4,us-025,116,94,107,685,166,208,227,234
12669,"1,547",4,us-025,116,94,107,685,219,236,227,234
12670,36.5,4,us-025,116,94,107,685,241,254,227,234
12671,(34.6–38.3),4,us-025,116,94,107,685,261,295,227,234
12672,Georgia,4,us-025,116,94,107,685,44,69,216,223
12673,"8,371",4,us-025,116,94,107,685,120,137,216,223
12674,108.7,4,us-025,116,94,107,685,142,159,216,223
12675,(106.4–111.1),4,us-025,116,94,107,685,166,208,216,223
12676,"3,889",4,us-025,116,94,107,685,219,236,216,223
12677,51.4,4,us-025,116,94,107,685,241,254,216,223
12678,(49.8–53.1),4,us-025,116,94,107,685,261,295,216,223
12679,Wyoming,4,us-025,116,94,107,685,44,74,205,212
12680,561,4,us-025,116,94,107,685,125,137,205,212
12681,107.1,4,us-025,116,94,107,685,142,159,205,212
12682,(98.2–116.1),4,us-025,116,94,107,685,168,206,205,212
12683,236,4,us-025,116,94,107,685,225,236,205,212
12684,45.4,4,us-025,116,94,107,685,241,254,205,212
12685,(39.6–51.3),4,us-025,116,94,107,685,261,295,205,212
12686,Massachusetts,4,us-025,116,94,107,685,44,90,194,201
12687,"8,015",4,us-025,116,94,107,685,120,137,194,201
12688,105.6,4,us-025,116,94,107,685,142,159,194,201
12689,(103.3–108.0),4,us-025,116,94,107,685,166,208,194,201
12690,"2,880",4,us-025,116,94,107,685,219,236,194,201
12691,37.7,4,us-025,116,94,107,685,241,254,194,201
12692,(36.3–39.0),4,us-025,116,94,107,685,261,295,194,201
12693,Oregon,4,us-025,116,94,107,685,44,68,183,191
12694,"4,070",4,us-025,116,94,107,685,120,137,183,191
12695,99.2,4,us-025,116,94,107,685,146,159,183,191
12696,(96.1–102.3),4,us-025,116,94,107,685,168,206,183,191
12697,"1,978",4,us-025,116,94,107,685,219,236,183,191
12698,48.0,4,us-025,116,94,107,685,241,254,183,191
12699,(45.9–50.1),4,us-025,116,94,107,685,261,295,183,191
12700,Montana,4,us-025,116,94,107,685,44,72,172,180
12701,"1,093",4,us-025,116,94,107,685,120,137,172,180
12702,99.0,4,us-025,116,94,107,685,146,159,172,180
12703,(93.0–104.9),4,us-025,116,94,107,685,168,206,172,180
12704,461,4,us-025,116,94,107,685,225,236,172,180
12705,41.2,4,us-025,116,94,107,685,241,254,172,180
12706,(37.4–44.9),4,us-025,116,94,107,685,261,295,172,180
12707,Colorado,4,us-025,116,94,107,685,44,73,161,169
12708,"3,922",4,us-025,116,94,107,685,120,137,161,169
12709,96.3,4,us-025,116,94,107,685,146,159,161,169
12710,(93.2–99.3),4,us-025,116,94,107,685,170,204,161,169
12711,"1,532",4,us-025,116,94,107,685,219,236,161,169
12712,38.7,4,us-025,116,94,107,685,241,254,161,169
12713,(36.7–40.6),4,us-025,116,94,107,685,261,295,161,169
12714,Nebraska,4,us-025,116,94,107,685,44,73,150,158
12715,"1,861",4,us-025,116,94,107,685,120,137,150,158
12716,89.9,4,us-025,116,94,107,685,146,159,150,158
12717,(85.8–94.0),4,us-025,116,94,107,685,170,204,150,158
12718,922,4,us-025,116,94,107,685,225,236,150,158
12719,43.9,4,us-025,116,94,107,685,241,254,150,158
12720,(41.0–46.7),4,us-025,116,94,107,685,261,295,150,158
12721,Alaska,4,us-025,116,94,107,685,44,64,140,147
12722,351,4,us-025,116,94,107,685,125,137,140,147
12723,87.4,4,us-025,116,94,107,685,146,159,140,147
12724,(77.7–97.2),4,us-025,116,94,107,685,170,204,140,147
